timestamp,air_temp,Rel_hum,Dis_m,Sen_temp,T110_C,T60_C,T35_C,T20_C,T15_C,T10_C,T5_C,T0_C,T15s_C,T40s_C,Site_Name,T100_C,T50_C,T25_C,T5s_C,T10s_C,T25s_C,T50s_C,hour
2023-12-15T04:07:00Z,-7.4,62.8,1.288336088,-5.06,-6.06,-6.06,-6.06,-4.69,-6.13,-6.19,-5.31,-2.19,1.5,2.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T04:00:00Z
2023-12-15T05:03:00Z,-6.9,67.7,1.287421422,-5.31,-5.38,-5.31,-5.44,-4.25,-5.56,-5.63,-4.88,-2.06,1.56,2.69,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T05:00:00Z
2023-12-15T06:00:00Z,-6.1,68.7,1.294267823,-4.94,-5.38,-5.31,-5.44,-5.19,-5.5,-5.56,-4.81,-2,1.56,2.69,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T06:00:00Z
2023-12-15T07:04:00Z,-4.9,67.2,1.292247762,-4.31,-4.94,-4.88,-4.88,-4.63,-4.94,-4.94,-4.13,-1.63,1.5,2.69,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T07:00:00Z
2023-12-15T08:01:00Z,-6.2,69.2,1.290750289,-4.5,-5.63,-5.63,-5.81,-4.63,-5.94,-6,-5.13,-2.13,1.5,2.69,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T08:00:00Z
2023-12-15T09:06:00Z,-4.7,69.9,1.291744092,-4.56,-5.06,-5.13,-5.31,-4.25,-5.5,-5.56,-4.88,-2,1.5,2.69,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T09:00:00Z
2023-12-15T10:02:00Z,-4.7,71.5,1.288459719,-4.19,-4.19,-4.31,-4.5,-3.31,-4.75,-4.88,-4.31,-1.88,1.5,2.69,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T10:00:00Z
2023-12-15T11:07:00Z,-4,71,1.294084878,-3.63,-3.38,-3.44,-3.56,-3.25,-3.88,-4,-3.56,-1.63,1.5,2.69,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T11:00:00Z
2023-12-15T12:03:00Z,-4.8,72.4,1.293637922,-3.44,-3.25,-3.25,-3.38,-2.81,-3.75,-3.88,-3.44,-1.63,1.5,2.69,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T12:00:00Z
2023-12-15T13:00:00Z,-3.5,70.6,1.301869743,-3.06,-3.13,-3.13,-3.25,-2.25,-3.56,-3.75,-3.25,-1.5,1.5,2.69,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T13:00:00Z
2023-12-15T14:05:00Z,-2.7,70.4,1.293909756,-2.44,-2.06,-2.31,-2.44,-2.31,-2.69,-2.88,-2.5,-1.19,1.5,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T14:00:00Z
2023-12-15T15:01:00Z,-3.2,73.2,1.288925564,-2.13,-1.88,-2.13,-2.38,-1.25,-2.75,-2.88,-2.56,-1.25,1.5,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T15:00:00Z
2023-12-15T16:06:00Z,-1.2,72,1.329889012,-1.5,-0.69,-0.69,-0.88,0.19,-1.25,-1.44,-1.31,-0.69,1.63,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T16:00:00Z
2023-12-15T17:03:00Z,-0.6,74.2,1.299254477,-0.63,-0.56,-0.63,-0.88,-0.06,-1.25,-1.44,-1.25,-0.69,1.5,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T17:00:00Z
2023-12-15T18:08:00Z,-0.7,77.3,1.286442845,0.06,0.06,0.44,0.19,0.94,0,-0.25,-0.25,-0.19,1.63,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T18:00:00Z
2023-12-15T19:04:00Z,2.6,67.9,1.248440255,2.13,1.94,2.25,2,3.69,2.38,2.06,1.69,0.5,1.5,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T19:00:00Z
2023-12-15T20:01:00Z,3.9,65.8,1.25221377,4.56,4.44,4.38,4.19,5.88,4.38,4.19,3.56,1.25,1.69,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T20:00:00Z
2023-12-15T21:06:00Z,6.6,59.8,1.238686921,8.19,4.75,4.81,4.31,3.69,3.94,3.69,3.25,1.31,1.56,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T21:00:00Z
2023-12-15T22:03:00Z,4.6,65.7,1.23308187,10.31,4.75,4.63,4.31,4.31,4.25,4.13,3.69,1.81,1.63,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T22:00:00Z
2023-12-15T23:00:00Z,4.9,65.8,1.233580492,11.88,5.13,5.19,4.88,4.69,4.44,4.13,3.75,2,1.56,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-15T23:00:00Z
2023-12-16T00:05:00Z,5.2,64.5,1.242941199,12,4.94,5,4.75,5.44,4.75,4.44,4.13,2.13,1.63,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T00:00:00Z
2023-12-16T01:02:00Z,3.4,70.1,1.246916362,10.25,3.13,3.13,3.13,3.69,2.5,2.38,2.25,1.19,1.69,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T01:00:00Z
2023-12-16T02:07:00Z,2.2,75.1,1.239384968,6.56,2.81,2.56,2.5,3.63,1.75,1.5,1.44,0.75,1.81,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T02:00:00Z
2023-12-16T03:04:00Z,1.8,77.6,1.242805483,4.69,2.69,2.75,2.88,3.5,2.19,1.94,1.75,0.81,1.88,2.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T03:00:00Z
2023-12-16T04:01:00Z,1.6,78.9,1.2390307,3.69,2.38,2.19,1.94,3.63,1.63,1.38,1.38,0.75,1.94,2.69,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T04:00:00Z
2023-12-16T05:06:00Z,2,79,1.235775922,3.5,2.88,2.63,2.31,3,1.94,1.75,1.69,0.88,2,2.69,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T05:00:00Z
2023-12-16T06:02:00Z,2.2,78.8,1.244873388,3.5,2.56,2.38,2.25,3.63,1.75,1.56,1.56,0.94,2,2.69,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T06:00:00Z
2023-12-16T07:07:00Z,3,75.3,1.248512628,3.75,3.38,3.31,3.38,3.69,2.63,2.38,2.25,1.31,2,2.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T07:00:00Z
2023-12-16T08:04:00Z,3,75.1,1.258172945,3.88,3.69,3.63,3.5,3.69,2.94,2.69,2.56,1.56,2.06,2.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T08:00:00Z
2023-12-16T09:01:00Z,3.3,72.6,1.257023054,4.06,3.94,3.88,3.81,3.81,3.38,3.13,2.94,1.75,2.13,2.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T09:00:00Z
2023-12-16T10:06:00Z,2.4,75.2,1.250316696,4.13,2.75,2.63,2.63,3.63,2.13,1.88,1.88,1.31,2.13,2.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T10:00:00Z
2023-12-16T11:02:00Z,2.7,74.7,1.235016338,4,2.75,2.63,2.69,3.63,2.13,1.88,1.94,1.44,2.19,2.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T11:00:00Z
2023-12-16T12:07:00Z,2.4,76.3,1.243495274,3.75,2.75,2.69,2.69,3.63,2.13,1.94,2,1.5,2.19,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T12:00:00Z
2023-12-16T13:04:00Z,2.1,77.4,1.240989032,3.63,2.5,2.5,2.31,3,2,1.81,1.88,1.56,2.25,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T13:00:00Z
2023-12-16T14:01:00Z,1.4,77.4,1.237084986,3.25,1.56,1.63,1.5,1.88,1.19,1.06,1.19,1.13,2.25,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T14:00:00Z
2023-12-16T15:06:00Z,0.8,75.2,1.238552658,2.63,1.25,1.31,1.19,2.75,0.94,0.75,0.81,0.75,2.25,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T15:00:00Z
2023-12-16T16:02:00Z,0.5,78.2,1.238040111,2.13,0.81,0.88,0.75,1.19,0.56,0.44,0.56,0.69,2.25,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T16:00:00Z
2023-12-16T17:07:00Z,-0.1,75.5,1.234529058,1.56,-0.06,0,-0.13,1.13,-0.31,-0.5,-0.25,0.19,2.31,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T17:00:00Z
2023-12-16T18:04:00Z,-0.6,77.2,1.233729162,1.13,0.25,0.69,0.44,1.38,0.13,0,0.06,0.25,2.31,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T18:00:00Z
2023-12-16T19:01:00Z,2.4,64.6,1.238836742,2.63,1.06,0.94,1.06,3.19,1.06,1,1.06,0.88,2.19,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T19:00:00Z
2023-12-16T20:06:00Z,1.4,67.9,1.235922468,3.56,2.06,2.13,1.94,3.63,2.31,2.25,2.13,1.69,2.19,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T20:00:00Z
2023-12-16T21:02:00Z,3.2,55.8,1.245299076,6.13,3,3,3.13,3.69,2.56,2.38,2.44,2.19,2.19,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T21:00:00Z
2023-12-16T22:07:00Z,4.5,47.2,1.241377328,9.94,5.44,5.75,5.38,7.13,5.69,5.63,5.44,4.63,2.25,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T22:00:00Z
2023-12-16T23:04:00Z,3.6,54,1.243865665,10.31,4.06,4.19,4.13,3.81,3.88,3.81,3.81,3.44,2.31,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-16T23:00:00Z
2023-12-17T00:01:00Z,4.2,54.3,1.246214811,10.69,4.63,4.63,4.25,4.19,4.44,4.31,4.13,3.5,2.75,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T00:00:00Z
2023-12-17T01:06:00Z,3.1,53.7,1.243741045,9.69,3.25,3.13,2.88,3.69,2.44,2.25,2.31,2.31,2.63,2.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T01:00:00Z
2023-12-17T02:03:00Z,1.7,58.6,1.243908774,6.38,1.88,1.63,1.13,1.31,0.5,0.25,0.44,0.94,2.75,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T02:00:00Z
2023-12-17T03:00:00Z,0.7,61.2,1.237994859,3.88,1.13,0.94,0.69,0.88,0.25,0.06,0.25,0.63,2.81,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T03:00:00Z
2023-12-17T04:05:00Z,0.2,66.2,1.242332617,2.31,0.81,0.63,0.25,1.44,-0.19,-0.5,-0.31,0.25,2.75,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T04:00:00Z
2023-12-17T05:02:00Z,0.8,60.5,1.239713905,1.94,1.13,1.06,0.81,2.06,0.31,0,0.06,0.31,2.69,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T05:00:00Z
2023-12-17T06:07:00Z,-0.2,67,1.241092137,1.44,-0.38,-0.56,-0.81,0.31,-1.13,-1.31,-1,-0.19,2.81,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T06:00:00Z
2023-12-17T07:03:00Z,-1.3,69.6,1.234457402,0.69,-1.06,-1.19,-1.38,-0.75,-1.56,-1.75,-1.38,-0.44,2.5,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T07:00:00Z
2023-12-17T08:00:00Z,-1.8,73.2,1.238274741,0.06,-1.19,-1.44,-1.63,-1.25,-1.88,-2.06,-1.69,-0.69,2.38,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T08:00:00Z
2023-12-17T09:05:00Z,-1.9,75.6,1.237716405,-0.38,-1.06,-0.94,-1.13,-0.75,-1.38,-1.44,-1.13,-0.31,2.5,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T09:00:00Z
2023-12-17T10:01:00Z,-2.1,81.1,1.238580116,-0.38,-1.19,-1.19,-1.25,0,-1.38,-1.44,-1.06,-0.25,2.25,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T10:00:00Z
2023-12-17T11:06:00Z,-1.8,80.5,1.238935154,-0.31,-1.25,-1.13,-1.19,0,-1.25,-1.38,-1,-0.25,2.31,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T11:00:00Z
2023-12-17T12:03:00Z,-1.8,81.5,1.238935154,-0.31,-1.25,-1.13,-1.19,-0.06,-1.25,-1.31,-0.94,-0.13,2.31,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T12:00:00Z
2023-12-17T13:00:00Z,-2.3,82.5,1.23878288,-0.5,-1.5,-1.63,-1.69,-0.5,-1.81,-1.88,-1.38,-0.44,2.13,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T13:00:00Z
2023-12-17T14:04:00Z,-2,81.2,1.237818319,-0.56,-1.31,-1.25,-1.31,-0.75,-1.38,-1.44,-1,-0.19,2.19,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T14:00:00Z
2023-12-17T15:01:00Z,-1.9,82.2,1.239202061,-0.5,-1.31,-1.25,-1.25,0,-1.31,-1.38,-0.94,-0.19,2.19,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T15:00:00Z
2023-12-17T16:06:00Z,-1.7,83,1.24164043,-0.38,-1.06,-0.94,-1,-0.81,-1.13,-1.19,-0.81,-0.13,2.31,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T16:00:00Z
2023-12-17T17:02:00Z,-1.6,83.7,1.237905175,-0.19,-0.94,-0.81,-0.88,-0.63,-1,-1.06,-0.69,0,2.31,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T17:00:00Z
2023-12-17T18:07:00Z,-1.5,83.4,1.237637504,-0.06,-0.88,-0.75,-0.75,-0.44,-0.88,-0.94,-0.56,0.06,2.25,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T18:00:00Z
2023-12-17T19:04:00Z,-1.3,83.2,1.242059148,0.19,-0.63,-0.5,-0.56,-0.19,-0.63,-0.75,-0.44,0.19,2.13,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T19:00:00Z
2023-12-17T20:01:00Z,-1.1,84,1.241854691,0.44,-0.56,-0.38,-0.44,0,-0.5,-0.63,-0.25,0.31,2.13,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T20:00:00Z
2023-12-17T21:05:00Z,-0.9,85.7,1.242807218,0.69,-0.13,0,-0.06,0.25,-0.13,-0.19,0.06,0.56,2.19,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T21:00:00Z
2023-12-17T22:02:00Z,-0.2,83.4,1.23794594,1.31,0.44,0.56,0.44,0.88,0.38,0.31,0.56,1,2.13,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T22:00:00Z
2023-12-17T23:07:00Z,-0.1,84.9,1.239000789,1.63,0.56,0.63,0.56,2.06,0.5,0.44,0.75,1.19,2.13,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-17T23:00:00Z
2023-12-18T00:04:00Z,0,86.7,1.239062,1.69,0.69,0.75,0.69,2.19,0.63,0.5,0.88,1.25,2.19,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T00:00:00Z
2023-12-18T01:00:00Z,0.8,87.7,1.244193,2,1.31,1.38,1.25,2.75,1,0.88,1.13,1.5,2.25,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T01:00:00Z
2023-12-18T02:05:00Z,1,88.1,1.234523955,2.25,1.56,1.56,1.44,1.88,1.19,1.13,1.31,1.56,2.31,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T02:00:00Z
2023-12-18T03:02:00Z,1.4,88.3,1.239410022,2.44,2,2,1.88,3.63,1.63,1.44,1.69,1.75,2.38,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T03:00:00Z
2023-12-18T04:07:00Z,1.6,88.4,1.273088262,2.81,2.5,2.44,2.25,2.88,2,1.81,2,2.06,2.38,2.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T04:00:00Z
2023-12-18T05:04:00Z,2.2,88.6,1.254686017,3.25,3.25,3.19,3.25,3.69,2.69,2.56,2.63,2.63,2.5,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T05:00:00Z
2023-12-18T06:00:00Z,2.2,88.7,1.263833383,3.56,2.75,2.69,2.44,3.63,2.13,2,2.25,2.44,2.56,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T06:00:00Z
2023-12-18T07:05:00Z,2.9,88.8,1.266604523,4,4,3.88,3.94,4.06,3.25,3.06,3.13,2.94,2.63,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T07:00:00Z
2023-12-18T08:02:00Z,3.1,88.9,1.275559226,4.38,4.44,4.38,4.13,4.94,3.63,3.44,3.56,3.19,2.63,2.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T08:00:00Z
2023-12-18T09:07:00Z,4.6,89.1,1.27300419,5.06,4.88,4.69,4.44,5.25,4,3.75,3.81,3.44,2.94,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T09:00:00Z
2023-12-18T10:04:00Z,4.2,89.1,1.255395338,5.44,5.06,4.88,4.56,3.69,4.06,3.81,3.81,3.44,2.88,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T10:00:00Z
2023-12-18T11:01:00Z,4.7,89.2,1.273233333,5.75,4.88,4.69,4.44,3.81,4.13,3.94,4,3.5,2.94,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T11:00:00Z
2023-12-18T12:06:00Z,5.5,89.3,1.298822931,6.31,7.06,6.88,6.5,6.5,6,5.63,5.5,4.38,2.75,3,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T12:00:00Z
2023-12-18T13:02:00Z,6.4,89.5,1.311476248,7.31,7.88,7.56,7.38,7.25,6.75,6.56,6.5,5.13,2.81,3.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T13:00:00Z
2023-12-18T14:07:00Z,8,89.6,1.247496518,8.44,8.38,8.25,7.88,8.94,7.38,7.19,7.06,5.5,2.88,3.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T14:00:00Z
2023-12-18T15:04:00Z,8.3,89.7,1.287340371,9.06,8.63,8.5,8.13,8.25,7.69,7.44,7.31,5.38,2.94,3.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T15:00:00Z
2023-12-18T16:01:00Z,8.6,89.7,1.226787833,9.56,9,8.88,8.56,8.63,8.06,7.81,7.63,5.56,3.06,3.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T16:00:00Z
2023-12-18T17:06:00Z,9,89.7,1.235402775,10,9.44,9.38,9.19,9.06,8.75,8.56,8.5,6.13,3.19,3.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T17:00:00Z
2023-12-18T18:03:00Z,9.5,89.8,1.231273238,10.44,10.19,10.25,10.06,11,9.69,9.5,9.38,6.81,3.31,3.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T18:00:00Z
2023-12-18T19:00:00Z,9.6,89.8,1.310365778,10.81,10.13,10.13,10,10.13,9.69,9.5,9.38,6.75,3.5,3.19,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T19:00:00Z
2023-12-18T20:05:00Z,10,89.9,1.246360163,11.13,10.5,10.56,10.38,10.5,10.06,9.88,9.63,6.75,3.69,3.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T20:00:00Z
2023-12-18T21:02:00Z,10.2,89.9,1.2751443,11.44,10.94,11,10.88,11.06,10.5,10.31,10.13,6.94,3.88,3.25,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T21:00:00Z
2023-12-18T22:08:00Z,10.7,90,1.300247455,11.88,11.06,11.06,10.94,11.19,10.63,10.38,10.06,7,4.06,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T22:00:00Z
2023-12-18T23:05:00Z,10.7,90,NA,12.13,11.75,11.81,11.63,11.88,11.31,11.06,10.81,7.13,4.19,3.38,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-18T23:00:00Z
2023-12-19T00:02:00Z,11.6,90,NA,12.63,12.13,12.19,12,12.5,11.69,11.38,11,7.38,4.31,3.44,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T00:00:00Z
2023-12-19T01:07:00Z,11.7,90.1,NA,12.94,12.06,12.06,11.94,12.19,11.63,11.31,11,7.81,4.5,3.5,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T01:00:00Z
2023-12-19T02:04:00Z,10.7,90,NA,12.63,11.06,11.13,11,11.44,10.75,10.5,10.19,7.56,4.63,3.56,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T02:00:00Z
2023-12-19T03:01:00Z,10.4,90.1,NA,12.13,8.19,8.38,8.25,8.56,8.06,7.94,8,6.63,4.69,3.63,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T03:00:00Z
2023-12-19T04:06:00Z,5.7,89.8,NA,9.44,6,6.13,6.06,6.19,5.94,5.81,6,5.75,5.06,3.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T04:00:00Z
2023-12-19T05:03:00Z,4.9,89.8,NA,8,5.06,5.25,5.44,6.44,5.13,4.94,5.13,5.25,4.81,3.75,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T05:00:00Z
2023-12-19T06:00:00Z,3.5,89.7,NA,6.56,4,4,3.94,4.88,3.75,3.63,3.88,4.5,4.81,3.81,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T06:00:00Z
2023-12-19T07:05:00Z,3.3,89.6,NA,5.56,4.31,4.44,4.38,3.81,4.25,4.13,4.38,4.63,4.81,3.88,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T07:00:00Z
2023-12-19T08:02:00Z,3,89.6,NA,5.19,3.63,3.69,3.69,4.06,3.5,3.44,3.69,4.19,4.75,3.94,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T08:00:00Z
2023-12-19T09:07:00Z,2.5,89.5,NA,4.63,3.25,3.38,3.38,4.06,3.25,3.13,3.44,4.06,4.69,4,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T09:00:00Z
2023-12-19T10:04:00Z,1.6,89.5,NA,3.88,2.69,2.75,2.63,3.69,2.5,2.38,2.75,3.56,4.63,4,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T10:00:00Z
2023-12-19T11:00:00Z,1,89.4,NA,3.25,1.88,1.88,1.63,3.63,1.5,1.38,1.75,2.69,4.75,4.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T11:00:00Z
2023-12-19T12:05:00Z,1.3,89.3,NA,3.06,2.19,2.38,2.19,3.06,2.13,2.06,2.44,3.13,4.56,4.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T12:00:00Z
2023-12-19T13:02:00Z,0.7,89,NA,2.75,1.25,1.31,1.19,2.88,1.13,1.06,1.44,2.56,4.63,4.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T13:00:00Z
2023-12-19T14:07:00Z,-0.2,88.6,NA,1.88,0.38,0.13,0.06,0.88,-0.06,-0.13,0.44,1.94,4.38,4.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T14:00:00Z
2023-12-19T15:04:00Z,-0.7,88.4,NA,1.25,0.38,0.19,0.13,1.5,0,0,0.5,1.81,4.38,4.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T15:00:00Z
2023-12-19T16:00:00Z,-0.5,87.9,NA,1.13,0.31,0.25,0.19,1.5,0.13,0.06,0.56,1.75,4.31,4.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T16:00:00Z
2023-12-19T17:05:00Z,-1.3,86,NA,0.56,-0.63,-0.81,-0.88,0.25,-1,-1,-0.38,1.13,4.19,4.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T17:00:00Z
2023-12-19T18:02:00Z,-1,84.9,NA,0.44,-0.06,-0.31,-0.38,1,-0.38,-0.44,0.13,1.38,4.13,4.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T18:00:00Z
2023-12-19T19:07:00Z,1.7,76.5,NA,1.38,1,1.38,1,3.06,1.06,1.06,1.44,2.19,4.19,4.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T19:00:00Z
2023-12-19T20:03:00Z,0,74.3,NA,2.25,1.31,1.56,1.44,3.63,1.69,1.69,2,2.5,4.13,4.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T20:00:00Z
2023-12-19T21:00:00Z,2.7,69.8,NA,4.63,2.13,2.38,2.31,3.63,2.38,2.38,2.75,3.31,3.94,4.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T21:00:00Z
2023-12-19T22:05:00Z,2.1,68.2,NA,5.94,1.94,2.19,2.13,3.63,2.31,2.38,2.81,3.44,3.94,4.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T22:00:00Z
2023-12-19T23:02:00Z,0.8,72.6,NA,5.19,1.81,2.06,2,3.31,2.13,2.19,2.63,3.38,4,4.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-19T23:00:00Z
2023-12-20T00:07:00Z,0.6,76.7,NA,3.88,1.31,1.56,1.5,3.63,1.63,1.56,2.06,2.88,4.06,4.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T00:00:00Z
2023-12-20T01:04:00Z,-0.3,81.2,NA,2.81,0,-0.06,-0.13,0.25,-0.13,-0.19,0.31,1.44,4.13,4.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T01:00:00Z
2023-12-20T02:00:00Z,-1.7,82.5,NA,1.56,-1.44,-1.44,-1.5,-0.19,-1.38,-1.38,-0.69,0.88,4.13,4.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T02:00:00Z
2023-12-20T03:05:00Z,-3,82.7,NA,0.06,-2.75,-2.5,-2.44,-1.44,-2.25,-2.19,-1.44,-0.06,4.06,4.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T03:00:00Z
2023-12-20T04:02:00Z,-3.9,81.7,NA,-0.94,-3.31,-3.13,-3.06,-2.75,-3,-2.94,-2.25,-0.75,3.94,4.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T04:00:00Z
2023-12-20T05:07:00Z,-4.6,80.1,NA,-1.88,-3.88,-3.63,-3.56,-2.38,-3.5,-3.44,-2.69,-1.13,3.81,4.13,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T05:00:00Z
2023-12-20T06:03:00Z,-5,78.5,1.215687869,-2.44,-4.31,-4.06,-4,-3.63,-3.94,-3.88,-3.19,-1.5,3.69,4.06,A4,NA,NA,NA,NA,NA,NA,NA,2023-12-20T06:00:00Z
